"state","puma22","cd118","stab","PUMA22name","pop20","afact"
"06","03730","34","CA","Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire)",28351,0.1692 
"06","03730","36","CA","Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire)",129,0.0008 
"06","03730","37","CA","Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire)",71627,0.4276 
"06","03731","30","CA","Los Angeles County (Central)--West Hollywood & Beverly Hills Cities",69963,0.6405 
"06","03731","32","CA","Los Angeles County (Central)--West Hollywood & Beverly Hills Cities",6568,0.0601 
"06","03731","36","CA","Los Angeles County (Central)--West Hollywood & Beverly Hills Cities",32701,0.2994 
"06","03732","30","CA","Los Angeles County (Central)--LA City (East Central & Hollywood)",157118,0.9124 
"06","03732","34","CA","Los Angeles County (Central)--LA City (East Central & Hollywood)",15094,0.0876 
"06","03733","34","CA","Los Angeles County (Central)--LA City (Central/Koreatown)",113324,1 
"06","03734","30","CA","Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake)",69440,0.3607 
"06","03734","34","CA","Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake)",123074,0.6393 
"06","03735","28","CA","Los Angeles County--LA City (Mount Washington, Highland Park & Glassell Park)",154,0.0008 
"06","03735","34","CA","Los Angeles County--LA City (Mount Washington, Highland Park & Glassell Park)",183051,0.9992 
"06","03736","28","CA","Los Angeles County (Central)--Alhambra & South Pasadena Cities",109811,0.9487 
"06","03736","34","CA","Los Angeles County (Central)--Alhambra & South Pasadena Cities",5934,0.0513 
"06","03737","28","CA","Los Angeles County (Central)--Monterey Park & Rosemead Cities",123776,0.9814 
"06","03737","31","CA","Los Angeles County (Central)--Monterey Park & Rosemead Cities",82,0.0007 
"06","03737","34","CA","Los Angeles County (Central)--Monterey Park & Rosemead Cities",2265,0.018 
"06","03738","28","CA","Los Angeles County (Central)--El Monte & South El Monte Cities",12,0.0001 
"06","03738","31","CA","Los Angeles County (Central)--El Monte & South El Monte Cities",126563,0.9913 
"06","03738","38","CA","Los Angeles County (Central)--El Monte & South El Monte Cities",1096,0.0086 
"06","03739","31","CA","Los Angeles County (Southeast)--Whittier City & Hacienda Heights",8,0 
"06","03739","38","CA","Los Angeles County (Southeast)--Whittier City & Hacienda Heights",171505,1 
"06","03740","28","CA","Los Angeles County (Central)--Pico Rivera & Montebello Cities",1414,0.0111 
"06","03740","34","CA","Los Angeles County (Central)--Pico Rivera & Montebello Cities",523,0.0041 
"06","03740","38","CA","Los Angeles County (Central)--Pico Rivera & Montebello Cities",125991,0.9849 
"06","03741","42","CA","Los Angeles County (Central)--Bell Gardens, Bell, Maywood, Cudahy & Commerce Cities P",133387,1 
"06","03742","42","CA","Los Angeles County (Central)--Huntington Park City, Florence-Graham & Walnut Park PUM",128584,1 
"06","03743","34","CA","Los Angeles County (Central)--East Los Angeles",115998,0.9996 
"06","03743","38","CA","Los Angeles County (Central)--East Los Angeles",47,0.0004 
"06","03744","30","CA","Los Angeles County (Central)--LA City (East Central/Central City & Boyle Heights) PUM",73,0.0004 
"06","03744","34","CA","Los Angeles County (Central)--LA City (East Central/Central City & Boyle Heights) PUM",157925,0.8304 
"06","03744","37","CA","Los Angeles County (Central)--LA City (East Central/Central City & Boyle Heights) PUM",32190,0.1693 
"06","03745","37","CA","Los Angeles County (Central)--LA City (Southeast/East Vernon)",121879,1 
"06","03746","34","CA","Los Angeles County--LA City (Central/Univ. of Southern California & Exposition Park)",12155,0.1113 
"06","03746","37","CA","Los Angeles County--LA City (Central/Univ. of Southern California & Exposition Park)",97016,0.8887 
"06","03747","37","CA","Los Angeles County (Central)--LA City (Central/West Adams & Baldwin Hills)",164789,1 
"06","03748","36","CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",133825,0.7079 
"06","03748","37","CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",47127,0.2493 
"06","03748","43","CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",8092,0.0428 
"06","03750","37","CA","Los Angeles County (South Central)--LA City (South Central/Westmont)",143102,0.8007 
"06","03750","43","CA","Los Angeles County (South Central)--LA City (South Central/Westmont)",35614,0.1993 
"06","03751","37","CA","Los Angeles County (South Central)--LA City (South Central/Watts)",55476,0.351 
"06","03751","43","CA","Los Angeles County (South Central)--LA City (South Central/Watts)",102589,0.649 
"06","03752","42","CA","Los Angeles County (South)--South Gate & Lynwood Cities",3718,0.0223 
"06","03752","43","CA","Los Angeles County (South)--South Gate & Lynwood Cities",3135,0.0188 
"06","03752","44","CA","Los Angeles County (South)--South Gate & Lynwood Cities",159997,0.9589 
"06","03753","38","CA","Los Angeles County (South)--Downey City",14261,0.1263 
"06","03753","42","CA","Los Angeles County (South)--Downey City",98659,0.8737 
"06","03754","38","CA","Los Angeles County (Southeast)--La Mirada & Santa Fe Springs Cities",135779,1 
"06","03757","43","CA","Los Angeles County (South Central)--Compton City & West Rancho Dominquez",154805,0.9758 
"06","03757","44","CA","Los Angeles County (South Central)--Compton City & West Rancho Dominquez",3837,0.0242 
"06","03758","43","CA","Los Angeles County (South Central)--Gardena, Lawndale Cities & West Athens",155403,0.9838 
"06","03758","44","CA","Los Angeles County (South Central)--Gardena, Lawndale Cities & West Athens",2562,0.0162 
"06","03759","43","CA","Los Angeles County (South Central)--Hawthorne City",115060,1 
"06","03760","36","CA","Los Angeles County--Redondo Beach, Manhattan Beach & Hermosa Beach Cities",144082,1 
"06","03761","36","CA","Los Angeles County (South Central)--Torrance City",60259,0.4736 
"06","03761","43","CA","Los Angeles County (South Central)--Torrance City",66990,0.5264 
"06","03762","43","CA","Los Angeles County (South Central)--Carson City",1556,0.013 
"06","03762","44","CA","Los Angeles County (South Central)--Carson City",117851,0.987 
"06","03763","44","CA","Los Angeles County (South Central)--Long Beach City (North)",145286,1 
"06","03764","42","CA","Los Angeles County (South)--Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities PUM",46878,0.2881 
"06","03764","44","CA","Los Angeles County (South)--Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities PUM",33259,0.2044 
"06","03764","45","CA","Los Angeles County (South)--Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities PUM",82598,0.5076 
"06","03766","42","CA","Los Angeles County (South)--Long Beach City (Southwest & Port)",66367,0.6483 
"06","03766","44","CA","Los Angeles County (South)--Long Beach City (Southwest & Port)",35997,0.3517 
"06","03767","36","CA","Los Angeles County (South)--LA City (South/San Pedro)",10593,0.0589 
"06","03767","44","CA","Los Angeles County (South)--LA City (South/San Pedro)",169286,0.9411 
"06","03768","36","CA","Los Angeles County (Southwest)--Palos Verdes Peninsula",108507,0.9655 
"06","03768","42","CA","Los Angeles County (Southwest)--Palos Verdes Peninsula",3875,0.0345 
"06","03770","36","CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",78970,0.7813 
"06","03770","37","CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",22111,0.2187 
"06","03771","27","CA","Los Angeles County (Northwest)--Santa Clarita City (South)",109406,1 
"06","03772","23","CA","Los Angeles County (North/Unincorporated)--Castaic",16710,0.1608 
"06","03772","27","CA","Los Angeles County (North/Unincorporated)--Castaic",87132,0.8385 
"06","03772","28","CA","Los Angeles County (North/Unincorporated)--Castaic",14,0.0001 
"06","03772","29","CA","Los Angeles County (North/Unincorporated)--Castaic",47,0.0005 
"06","03772","30","CA","Los Angeles County (North/Unincorporated)--Castaic",9,0.0001 
"06","03773","27","CA","Los Angeles County (Northwest)--Santa Clarita City (North)",127759,1 
"06","03774","26","CA","Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities",51714,0.3666 
"06","03774","32","CA","Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities",89334,0.6332 
"06","03774","36","CA","Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities",33,0.0002 
"06","03775","29","CA","Los Angeles County (Central)--LA City (Central)",11058,0.0953 
"06","03775","30","CA","Los Angeles County (Central)--LA City (Central)",3124,0.0269 
"06","03775","32","CA","Los Angeles County (Central)--LA City (Central)",101872,0.8778 
"06","03776","32","CA","Los Angeles County (West Central)--LA City (Central/Westwood & West Los Angeles)",23988,0.2257 
"06","03776","36","CA","Los Angeles County (West Central)--LA City (Central/Westwood & West Los Angeles)",82290,0.7743 
"06","03778","43","CA","Los Angeles County (Central)--Inglewood City",111631,1 
"06","03779","42","CA","Los Angeles County (Southeast)--Long Beach City (East)",97601,0.8239 
"06","03779","44","CA","Los Angeles County (Southeast)--Long Beach City (East)",20866,0.1761 
"06","03780","42","CA","Los Angeles County (Southeast)--Long Beach (Central) & Signal Hill Cities",113902,1 
"06","03781","38","CA","Los Angeles County (Southeast)--Norwalk City",104208,0.9955 
"06","03781","45","CA","Los Angeles County (Southeast)--Norwalk City",476,0.0045 
"06","03782","42","CA","Los Angeles County (Southeast)--Bellflower & Paramount Cities",63913,0.4808 
"06","03782","44","CA","Los Angeles County (Southeast)--Bellflower & Paramount Cities",69010,0.5192 
"06","03900","05","CA","Madera County--Madera City",30403,0.1946 
"06","03900","13","CA","Madera County--Madera City",125852,0.8054 
"06","04103","02","CA","Marin County (North & West)--Novato & San Rafael (North) Cities",103006,1 
"06","04104","02","CA","Marin County (Southeast)--San Rafael (South), Mill Valley & Sausalito Cities",159315,1 
"06","04701","13","CA","Merced County (West & South)--Los Banos & Livingston Cities",116427,1 
"06","04702","13","CA","Merced County (Northeast)--Merced & Atwater Cities",164775,1 
"06","05301","18","CA","Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUM",22285,0.1214 
"06","05301","19","CA","Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUM",161350,0.8786 
"06","05302","18","CA","Monterey County (Northeast)--Salinas City",171576,0.968 
"06","05302","19","CA","Monterey County (Northeast)--Salinas City",5678,0.032 
"06","05303","18","CA","Monterey (South & East) & San Benito Counties",140753,0.9887 
"06","05303","19","CA","Monterey (South & East) & San Benito Counties",1602,0.0113 
"06","05500","04","CA","Napa County--Napa, American Canyon & St. Helena Cities",138019,1 
"06","05700","03","CA","Nevada & Sierra Counties",105477,1 
"06","05906","38","CA","Orange County (North)--Yorba Linda, La Habra & Brea Cities",54646,0.2848 
"06","05906","40","CA","Orange County (North)--Yorba Linda, La Habra & Brea Cities",85754,0.447 
"06","05906","45","CA","Orange County (North)--Yorba Linda, La Habra & Brea Cities",51461,0.2682 
"06","05907","38","CA","Orange County (North Central)--Fullerton & Placentia Cities",8451,0.0427 
"06","05907","40","CA","Orange County (North Central)--Fullerton & Placentia Cities",1718,0.0087 
"06","05907","45","CA","Orange County (North Central)--Fullerton & Placentia Cities",122918,0.6215 
"06","05907","46","CA","Orange County (North Central)--Fullerton & Placentia Cities",64698,0.3271 
"06","05908","45","CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",157451,0.85 
"06","05908","46","CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",3006,0.0162 
"06","05908","47","CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",24776,0.1338 
"06","05909","45","CA","Orange County (North Central)--Anaheim City (West)",10705,0.0725 
"06","05909","46","CA","Orange County (North Central)--Anaheim City (West)",136904,0.9275 
"06","05912","45","CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",120021,0.7047 
"06","05912","46","CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",44266,0.2599 
"06","05912","47","CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",6031,0.0354 
"06","05913","45","CA","Orange County (Northwest)--Garden Grove City (East)",147018,0.9163 
"06","05913","46","CA","Orange County (Northwest)--Garden Grove City (East)",13435,0.0837 
"06","05914","45","CA","Orange County (Northwest)--Huntington Beach City",3548,0.018 
"06","05914","47","CA","Orange County (Northwest)--Huntington Beach City",193269,0.982 
"06","05916","45","CA","Orange County (Central)--Santa Ana City (West)",6821,0.0469 
"06","05916","46","CA","Orange County (Central)--Santa Ana City (West)",138585,0.9531 
"06","05917","40","CA","Orange County (Central)--Santa Ana City (East)",294,0.0019 
"06","05917","46","CA","Orange County (Central)--Santa Ana City (East)",155932,0.9981 
"06","05918","45","CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",55523,0.3075 
"06","05918","47","CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",125027,0.6925 
"06","05919","40","CA","Orange County (North Central)--Anaheim City (East)",43042,0.22 
"06","05919","45","CA","Orange County (North Central)--Anaheim City (East)",11,0.0001 
"06","05919","46","CA","Orange County (North Central)--Anaheim City (East)",152557,0.7799 
"06","05920","40","CA","Orange County (Central)--Orange & Villa Park Cities",104972,0.7184 
"06","05920","46","CA","Orange County (Central)--Orange & Villa Park Cities",41140,0.2816 
"06","05921","40","CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",92723,0.6572 
"06","05921","47","CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",48364,0.3428 
"06","05922","40","CA","Orange County (Central)--Irvine (Northwest) & Tustin Cities",99004,0.7803 
"06","05922","46","CA","Orange County (Central)--Irvine (Northwest) & Tustin Cities",7120,0.0561 
"06","05922","47","CA","Orange County (Central)--Irvine (Northwest) & Tustin Cities",20755,0.1636 
"06","05923","47","CA","Orange County (Central)--Irvine City (Central)",142279,1 
"06","05924","40","CA","Orange County (Central)--Irvine City (South)",11428,0.1055 
"06","05924","47","CA","Orange County (Central)--Irvine City (South)",96868,0.8945 
"06","05925","40","CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",76784,0.4274 
"06","05925","47","CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",101692,0.566 
"06","05925","49","CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",1185,0.0066 
"06","05926","40","CA","Orange County (South Central)--Mission Viejo and Laguna Hills Cities",113429,0.9651 
"06","05926","49","CA","Orange County (South Central)--Mission Viejo and Laguna Hills Cities",4106,0.0349 
"06","05927","40","CA","Orange County (Southeast)--Rancho Santa Margarita City & Ladera Ranch",62125,0.5652 
"06","05927","49","CA","Orange County (Southeast)--Rancho Santa Margarita City & Ladera Ranch",47801,0.4348 
"06","05928","49","CA","Orange County (Southwest)--San Clemente, Laguna Niguel & San Juan Capistrano Cities P",187346,1 
"06","06101","03","CA","Placer County (Southwest)--Roseville City",153933,1 
"06","06102","03","CA","Placer County (Central)--Rocklin, Lincoln Cities & Loomis Town",134491,1 
"06","06103","03","CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",116315,1 
"06","06501","25","CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",179965,0.9647 
"06","06501","41","CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",6581,0.0353 
"06","06502","25","CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",54082,0.4099 
"06","06502","41","CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",75762,0.5742 
"06","06502","48","CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",2109,0.016 
